Time,Sucata,Sucata_Gusa,Sucata_Hasco,Sucata_MCI1,Sucata_MCI2,Sucata_PH1,Sucata_PH2,Sucata_Recibras,Sucata_Recibras_NF_9828,Sucata_Recicla,Sucata_Retida,Sucata_Usiminas,SucataPH,Sucatinha1,Sucatinha_Topo,Sucatinha2
21/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
