Time,FeO,CaO,SiO2,MgO,Al2O3,MnO,P2O5,S,NiO,Cr2O3,Na2O,K2O
30/12/18 17:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 18:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 19:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 20:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 21:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 22:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 23:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 01:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 02:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 06:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 07:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 08:00,0.04,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 09:00,0.04,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 10:00,0.04,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
31/12/18 11:00,0.04,0.33,0.37,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
01/01/19 23:00,0.04,0.35,0.32,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
02/01/19 00:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 01:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 02:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 03:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 04:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 05:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 06:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 07:00,0.07,0.32,0.36,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 08:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 09:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 10:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 11:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 12:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 13:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 14:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 15:00,0.09,0.35,0.33,0.05,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 16:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 17:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 18:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 19:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 20:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 21:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 22:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
02/01/19 23:00,0.03,0.38,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 00:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 01:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 02:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 03:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 04:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 05:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 06:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 07:00,0.03,0.34,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 08:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 09:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 10:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 11:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 12:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 13:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 14:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 15:00,0.06,0.35,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 16:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 17:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 18:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 19:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 20:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 21:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 22:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
03/01/19 23:00,0.03,0.34,0.36,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 00:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 01:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 02:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 03:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 04:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 05:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 06:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 07:00,0.07,0.37,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 13:00,0.03,0.39,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 14:00,0.03,0.39,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 15:00,0.03,0.39,0.32,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 16:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 17:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 18:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 19:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 20:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 21:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 22:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
04/01/19 23:00,0.02,0.37,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 00:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 01:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 02:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 03:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 04:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 05:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 06:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 07:00,0.05,0.38,0.33,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 08:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 09:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 10:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 11:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 12:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 13:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 14:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 15:00,0.04,0.37,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 16:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 17:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 18:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 19:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 20:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 21:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 22:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
05/01/19 23:00,0.06,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 00:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 01:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 02:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 03:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 04:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 05:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 06:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 07:00,0.06,0.34,0.34,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 08:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 09:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 10:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 11:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 12:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 13:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 14:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 15:00,0.03,0.33,0.38,0.06,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 16:00,0.06,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 17:00,0.06,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 18:00,0.06,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 19:00,0.06,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 20:00,0.06,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
06/01/19 23:00,0.06,0.35,0.34,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 02:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 03:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 04:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 05:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 06:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 07:00,0.05,0.34,0.35,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 08:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 09:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 10:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 11:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 12:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 13:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 14:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 15:00,0.06,0.33,0.36,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 16:00,0.10,0.33,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
07/01/19 17:00,0.10,0.33,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 02:00,0.05,0.36,0.35,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 03:00,0.05,0.36,0.35,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 04:00,0.05,0.36,0.35,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 05:00,0.05,0.36,0.35,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 06:00,0.05,0.36,0.35,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 07:00,0.05,0.36,0.35,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 08:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 09:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 10:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 11:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 12:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 13:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 14:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 15:00,0.07,0.36,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 16:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 17:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 18:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 19:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 20:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 21:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 22:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
08/01/19 23:00,0.04,0.38,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 00:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 01:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 02:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 03:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 04:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 05:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 06:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 07:00,0.03,0.39,0.34,0.06,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 08:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 09:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 10:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 11:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 12:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 13:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 14:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 15:00,0.01,0.38,0.34,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
09/01/19 16:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 17:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 18:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 19:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 20:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 21:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 22:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
09/01/19 23:00,0.03,0.36,0.35,0.07,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
10/01/19 00:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 01:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 02:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 03:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 04:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 05:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 06:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 07:00,0.02,0.39,0.34,0.06,0.16,0.02,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 08:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 09:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 10:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 11:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 12:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 13:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 14:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 15:00,0.01,0.38,0.34,0.06,0.20,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 16:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 17:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 18:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 19:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 20:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 21:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 22:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
10/01/19 23:00,0.03,0.36,0.35,0.06,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 00:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 01:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 02:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 03:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 04:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 05:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 06:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 07:00,0.03,0.38,0.34,0.06,0.17,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 08:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 09:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 10:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 11:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 12:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 13:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 14:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
11/01/19 15:00,0.01,0.34,0.36,0.06,0.22,0.01,0.00,0.01,0.00,0.00,0.00,0.00
14/01/19 19:00,0.06,0.37,0.32,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
14/01/19 20:00,0.06,0.37,0.32,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
14/01/19 21:00,0.06,0.37,0.32,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
14/01/19 22:00,0.06,0.37,0.32,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
14/01/19 23:00,0.06,0.37,0.32,0.07,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 00:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 01:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
15/01/19 02:00,0.02,0.36,0.36,0.07,0.18,0.01,0.00,0.01,0.00,0.00,0.00,0.00
